FenceBar,FenceBar6,2.7,5.25,64.7,0,0,0,1,1,0.9,0,0,0,90,0,,0
FencePillar,FencePillar20,-2.3,5.25,64.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar21,-2.3,5.25,68.95,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar22,-2.3,5.25,73.2,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar23,2.7,5.25,64.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar24,7.3,5.25,64.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar25,7.3,5.25,69.3,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar7,7.3,5.25,64.7,0,0,0,1,1,0.9,0,0,0,0,0,,0
FenceBar,FenceBar8,2.3,5.25,69.3,0,0,0,1,1,1,0,0,0,90,0,,0
FencePillar,FencePillar26,2.3,5.25,69.3,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar9,-2.3,5.25,64.7,0,0,0,1,1,1.7,0,0,0,0,0,,0
FenceBar,FenceBar10,2.3,5.25,69.3,0,0,0,1,1,0.8,0,0,0,0,0,,0
FencePillar,FencePillar27,2.3,5.25,73.2,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar11,-2.3,5.25,74.7,0,0,0,1,1,2.9,0,0,0,0,0,,0
FencePillar,FencePillar28,-2.3,5.25,74.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar29,-2.3,5.25,79.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar30,-2.3,5.25,84.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar31,-2.3,5.25,89.3,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar12,-2.3,5.25,89.3,0,0,0,1,1,4.9,0,0,0,90,0,,0
FencePillar,FencePillar32,2.7,5.25,89.3,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar33,7.7,5.25,89.3,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar34,22.3,5.25,89.3,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar13,2.3,5.25,74.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar35,2.3,5.25,74.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar36,2.3,5.25,79.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar37,7.3,5.25,79.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar38,12.3,5.25,79.7,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar14,2.3,5.25,79.7,0,0,0,1,1,4,0,0,0,90,0,,0
FenceBar,FenceBar15,37.2,11.25,79.7,0,0,0,1,1,0.9,0,0,0,90,0,,0
FencePillar,FencePillar39,37.2,11.25,79.7,0,0,0,1,1,1,0,0,0,90,0,,0
FencePillar,FencePillar40,41.8,11.25,79.7,0,0,0,1,1,1,0,0,0,90,0,,0
FencePillar,FencePillar41,41.8,11.25,89.3,0,0,0,1,1,1,0,0,0,90,0,,0
FencePillar,FencePillar42,37.2,11.25,89.3,0,0,0,1,1,1,0,0,0,90,0,,0
FenceBar,FenceBar16,37.2,11.25,89.3,0,0,0,1,1,0.9,0,0,0,90,0,,0
FencePillar,FencePillar43,32.2,0.25,79.7,0,0,0,1,1,1,0,0,0,90,0,,0
FencePillar,FencePillar44,36.8,0.25,79.7,0,0,0,1,1,1,0,0,0,90,0,,0
FenceBar,FenceBar17,32.2,0.25,79.7,0,0,0,1,1,0.9,0,0,0,90,0,,0
FenceBar,FenceBar18,32.2,0.25,89.3,0,0,0,1,1,0.9,0,0,0,90,0,,0
FencePillar,FencePillar45,32.2,0.25,89.3,0,0,0,1,1,1,0,0,0,90,0,,0
FencePillar,FencePillar46,36.8,0.25,89.3,0,0,0,1,1,1,0,0,0,90,0,,0
FenceBar,FenceBar19,71.7,10.55,79.7,0,0,0,1,1,0.9,0,0,0,90,0,,0
FencePillar,FencePillar47,71.7,10.55,79.7,0,0,0,1,1,1,0,0,0,90,0,,0
FencePillar,FencePillar48,76.3,10.55,79.7,0,0,0,1,1,1,0,0,0,90,0,,0
FenceBar,FenceBar20,76.3,10.55,79.7,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar49,76.3,10.55,84.7,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar21,76.3,10.55,84.7,0,0,0,1,1,1,0,0,0,90,0,,0
FencePillar,FencePillar50,81.3,10.55,84.7,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar22,81.3,10.55,84.7,0,0,0,1,1,0.9,0,0,0,0,0,,0
FencePillar,FencePillar51,81.3,10.55,89.3,0,0,0,1,1,0.9,0,0,0,0,0,,0
FenceBar,FenceBar23,81.3,10.55,89.3,0,0,0,1,1,1,0,0,0,-90,0,,0
FencePillar,FencePillar52,76.3,10.55,89.3,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar24,76.3,10.55,89.3,0,0,0,1,1,0.8,0,0,0,0,0,,0
FencePillar,FencePillar53,76.3,10.55,93.2,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar25,71.7,10.55,89.3,0,0,0,1,1,0.8,0,0,0,0,0,,0
FencePillar,FencePillar54,71.7,10.55,89.3,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar55,71.7,10.55,93.2,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar26,76.3,10.55,94.8,0,0,0,1,1,3.9,0,0,0,0,0,,0
FencePillar,FencePillar56,76.3,10.55,94.8,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar57,76.3,10.55,99.8,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar58,76.3,10.55,104.8,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar59,76.3,10.55,109.8,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar60,76.3,10.55,114.3,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar27,76.3,10.55,114.3,0,0,0,1,1,0.9,0,0,0,-90,0,,0
FencePillar,FencePillar61,71.7,10.55,114.3,0,0,0,1,1,1,0,0,0,0,0,,0
FenceBar,FenceBar28,71.7,10.55,94.8,0,0,0,1,1,3.9,0,0,0,0,0,,0
FencePillar,FencePillar62,71.7,10.55,94.8,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar63,71.7,10.55,99.8,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar64,71.7,10.55,104.8,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar65,71.7,10.55,109.8,0,0,0,1,1,1,0,0,0,0,0,,0
NormalGround,NormalGround37,10,5,82,0,0,0,1,1,1,0,0,0,0,0,,0
NormalGround,NormalGround38,15,5,82,0,0,0,1,1,1,0,0,0,0,0,,0
NormalGround,NormalGround39,15,5,87,0,0,0,1,1,1,0,0,0,0,0,,0
NormalGround,NormalGround40,10,5,87,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar66,17.3,5.25,79.7,0,0,0,1,1,1,0,0,0,90,0,,0
FencePillar,FencePillar67,22.3,5.25,79.7,0,0,0,1,1,1,0,0,0,90,0,,0
FencePillar,FencePillar68,12.7,5.25,89.3,0,0,0,1,1,1,0,0,0,0,0,,0
FencePillar,FencePillar69,17.7,5.25,89.3,0,0,0,1,1,1,0,0,0,0,0,,0
