Propeller,Propeller2,47.5,24,101,0,0,0,1.5,1,1.5,0,0,0,0.5,0,,0,
Propeller,Propeller3,47.5,24,119,0,0,0,1.5,1,1.5,0,0,0,-0.5,0,,0,
NormalGround,NormalGround27,45,24,131,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround28,50,24,131,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround29,45,24,136,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround30,50,24,136,0,0,0,1,1,1,0,0,0,0,0,,0,
DropGround,DropGround1,47.5,24,141,0,0,0,4,1,1,0.1,60,0,0,0,,0,
DropGround,DropGround2,47.5,24,146,0,0,0,4,1,1,0.1,60,0,0,0,,0,
DropGround,DropGround3,47.5,24,151,0,0,0,4,1,1,0.1,60,0,0,0,,0,
NormalGround,NormalGround31,50,24,156,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround32,45,24,156,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround33,45,24,161,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround34,50,24,161,0,0,0,1,1,1,0,0,0,0,0,,0,
RotationGround,RotationGround1,47.5,22.8,170.9,0,0,0,1,1,3.7,0,0,0,0,1,,0,
NormalGround,NormalGround35,50,24,181,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround36,45,24,181,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround37,45,24,186,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround38,50,24,186,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround39,50,24,191,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround40,45,24,191,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround41,45,24,196,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround42,50,24,196,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround43,72.5,24,196,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround44,72.5,24,201,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround45,72.5,24,206,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround46,72.5,24,216,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround47,72.5,24,211,0,0,0,1,1,1,0,0,0,0,0,,0,
Switch,Switch1,72.5,24.25,206,0,0,0,1,1,1,0,0,0,0,0,Door1,0,
NormalGround,NormalGround48,72.5,24,221,0,0,0,1,1,1,0,0,0,0,0,,0,
Door,Door1,72.5,24.25,223,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround49,72.5,24,226,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround50,72.5,24,231,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround51,72.5,24,236,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround52,72.5,24,241,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround53,72.5,24,246,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround54,72.5,24,251,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround55,77.5,24,251,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround56,77.5,24,246,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround57,82.5,24,246,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround58,82.5,24,251,0,0,0,1,1,1,0,0,0,0,0,,0,
Switch,Switch2,82.5,24.25,248.5,0,0,0,1,1,1,0,0,0,0,0,Door2,0,
MoveGround,MoveGround4,82.5,24,256,82.5,24,266,1,1,1,0.1,60,0,0,0,,0,
NormalGround,NormalGround59,82.5,24,271,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround60,82.5,24,276,0,0,0,1,1,1,0,0,0,0,0,,0,
Door,Door2,82.5,24.25,278,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround61,82.5,24,281,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround62,82.5,24,286,0,0,0,1,1,1,0,0,0,0,0,,0,
NormalGround,NormalGround63,82.5,24,291,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar1,-4.7,0.25,-7.3,0,0,0,1,1,1.9,0,0,0,90,0,,0,
FenceBar,FenceBar2,-4.7,0.25,-7.3,0,0,0,1,1,2.9,0,0,0,0,0,,0,
FenceBar,FenceBar3,4.7,0.25,-7.3,0,0,0,1,1,2.9,0,0,0,0,0,,0,
FencePillar,FencePillar1,-4.7,0.25,-7.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar2,0,0.25,-7.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar3,4.7,0.25,-7.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar4,4.7,0.25,-2.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar5,4.7,0.25,2.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar6,4.7,0.25,7.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar7,-4.7,0.25,-2.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar8,-4.7,0.25,2.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar9,-4.7,0.25,7.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar4,2.3,2.25,17.7,0,0,0,1,1,0.9,0,0,0,0,0,,0,
FenceBar,FenceBar5,-2.3,2.25,17.7,0,0,0,1,1,0.9,0,0,0,0,0,,0,
FencePillar,FencePillar10,-2.3,2.25,17.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar11,-2.3,2.25,22.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar12,2.3,2.25,22.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar13,2.3,2.25,17.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar6,27.7,4.25,22.7,0,0,0,1,1,1.9,0,0,0,90,0,,0,
FenceBar,FenceBar7,37.3,4.25,22.7,0,0,0,1,1,1.9,0,0,0,0,0,,0,
FencePillar,FencePillar14,37.3,4.25,22.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar15,32.3,4.25,22.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar16,27.7,4.25,22.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar17,37.3,4.25,27.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar18,37.3,4.25,32.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar8,37.3,9.25,37.7,0,0,0,1,1,1.9,0,0,0,0,0,,0,
FencePillar,FencePillar19,27.7,9.25,37.7,0,0,0,1,1,1,0,0,0,90,0,,0,
FencePillar,FencePillar20,37.3,9.25,37.7,0,0,0,1,1,1,0,0,0,90,0,,0,
FencePillar,FencePillar21,37.3,9.25,42.7,0,0,0,1,1,1,0,0,0,90,0,,0,
FencePillar,FencePillar22,37.3,9.25,47.3,0,0,0,1,1,1,0,0,0,90,0,,0,
FenceBar,FenceBar9,27.7,9.25,37.7,0,0,0,1,1,2.9,0,0,0,0,0,,0,
FencePillar,FencePillar23,27.7,9.25,42.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar24,27.7,9.25,47.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar25,27.7,9.25,52.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar10,52.3,24.25,47.7,0,0,0,1,1,2.9,0,0,0,0,0,,0,
FencePillar,FencePillar26,52.3,24.25,47.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar27,52.3,24.25,52.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar28,52.3,24.25,57.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar29,52.3,24.25,62.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar11,42.7,24.25,47.7,0,0,0,1,1,1.9,0,0,0,90,0,,0,
FencePillar,FencePillar30,42.7,24.25,47.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar31,47.7,24.25,47.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar12,42.7,24.25,52.7,0,0,0,1,1,1.9,0,0,0,0,0,,0,
FencePillar,FencePillar32,42.7,24.25,52.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar33,42.7,24.25,57.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar34,42.7,24.25,62.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar13,42.7,24.25,81.7,0,0,0,1,1,1.9,0,0,0,0,0,,0,
FencePillar,FencePillar35,42.7,24.25,81.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar36,42.7,24.25,86.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar37,42.7,24.25,91.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar14,52.3,24.25,81.7,0,0,0,1,1,1.9,0,0,0,0,0,,0,
FencePillar,FencePillar38,52.3,24.25,81.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar39,52.3,24.25,86.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar40,52.3,24.25,91.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar15,42.7,24.25,128.7,0,0,0,1,1,1.9,0,0,0,0,0,,0,
FencePillar,FencePillar41,42.7,24.25,128.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar42,42.7,24.25,133.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar43,42.7,24.25,138.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar16,52.3,24.25,128.7,0,0,0,1,1,1.9,0,0,0,0,0,,0,
FencePillar,FencePillar44,52.3,24.25,128.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar45,52.3,24.25,133.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar46,52.3,24.25,138.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar17,52.3,24.25,153.7,0,0,0,1,1,1.9,0,0,0,0,0,,0,
FencePillar,FencePillar47,52.3,24.25,153.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar48,52.3,24.25,158.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar49,52.3,24.25,163.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar18,42.7,24.25,153.7,0,0,0,1,1,1.9,0,0,0,0,0,,0,
FencePillar,FencePillar50,42.7,24.25,153.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar51,42.7,24.25,158.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar52,42.7,24.25,163.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar19,42.7,24.25,178.7,0,0,0,1,1,3.9,0,0,0,0,0,,0,
FencePillar,FencePillar53,42.7,24.25,178.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar54,42.7,24.25,183.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar55,42.7,24.25,188.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar56,42.7,24.25,193.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar57,42.7,24.25,198.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar20,52.3,24.25,178.7,0,0,0,1,1,3,0,0,0,0,0,,0,
FencePillar,FencePillar58,52.3,24.25,178.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar59,52.3,24.25,183.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar60,52.3,24.25,188.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar61,52.3,24.25,193.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar21,70.2,24.25,198.7,0,0,0,1,1,4.7,0,0,0,0,0,,0,
FencePillar,FencePillar62,70.2,24.25,198.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar63,70.2,24.25,203.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar64,70.2,24.25,193.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar65,70.2,24.25,208.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar66,70.2,24.25,213.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar67,70.2,24.25,218.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar68,70.2,24.25,222.1,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar22,74.8,24.25,193.7,0,0,0,1,1,5.7,0,0,0,0,0,,0,
FencePillar,FencePillar69,74.8,24.25,193.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar70,74.8,24.25,198.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar71,74.8,24.25,203.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar72,74.8,24.25,208.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar73,74.8,24.25,213.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar74,74.8,24.25,218.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar75,74.8,24.25,222.1,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar76,74.8,24.25,223.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar77,74.8,24.25,228.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar78,74.8,24.25,233.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar23,74.8,24.25,223.9,0,0,0,1,1,4,0,0,0,0,0,,0,
FencePillar,FencePillar79,70.2,24.25,223.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar80,70.2,24.25,228.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar81,70.2,24.25,233.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar82,70.2,24.25,238.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar83,75.2,24.25,253.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar24,74.8,24.25,243.9,0,0,0,1,1,2,0,0,0,90,0,,0,
FencePillar,FencePillar84,74.8,24.25,238.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar85,74.8,24.25,243.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar86,70.2,24.25,243.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar25,70.1,24.25,253.3,0,0,0,1,1,2,0,0,0,90,0,,0,
FencePillar,FencePillar87,80.2,24.25,253.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar88,80.2,24.25,243.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar89,84.8,24.25,243.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar26,84.8,24.25,243.9,0,0,0,1,1,1.9,0,0,0,0,0,,0,
FencePillar,FencePillar90,84.8,24.25,248.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar91,84.8,24.25,253.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar27,84.8,24.25,268.7,0,0,0,1,1,1.7,0,0,0,0,0,,0,
FenceBar,FenceBar28,27.7,9.25,52.3,0,0,0,1,1,1.9,0,0,0,90,0,,0,
FencePillar,FencePillar92,32.7,9.25,52.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar93,37.3,9.25,52.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar29,80.2,24.25,268.7,0,0,0,1,1,1.7,0,0,0,0,0,,0,
FencePillar,FencePillar94,80.2,24.25,268.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar95,80.2,24.25,273.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar96,80.2,24.25,277.1,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar97,84.8,24.25,277.1,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar98,84.8,24.25,268.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar99,84.8,24.25,273.7,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar30,80.2,24.25,278.9,0,0,0,1,1,2.9,0,0,0,0,0,,0,
FencePillar,FencePillar100,80.2,24.25,278.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar101,80.2,24.25,283.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar102,80.2,24.25,288.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar103,80.2,24.25,293.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar31,84.8,24.25,278.9,0,0,0,1,1,2.9,0,0,0,0,0,,0,
FencePillar,FencePillar104,84.8,24.25,278.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar105,84.8,24.25,283.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar106,84.8,24.25,288.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar107,84.8,24.25,293.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar32,80.2,24.25,293.3,0,0,0,1,1,0.9,0,0,0,90,0,,0,
NormalGround,NormalGround64,35,9,40,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar33,42.7,24.25,198.3,0,0,0,1,1,1.9,0,0,0,90,0,,0,
FencePillar,FencePillar108,52.3,24.25,198.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar34,70.2,24.25,223.8,0,0,0,1,1,5.9,0,0,0,0,0,,0,
FencePillar,FencePillar109,70.2,24.25,248.9,0,0,0,1,1,1,0,0,0,0,0,,0,
FencePillar,FencePillar110,70.2,24.25,253.3,0,0,0,1,1,1,0,0,0,0,0,,0,
FenceBar,FenceBar35,70.2,24.25,193.7,0,0,0,1,1,0.9,0,0,0,90,0,,0,
